"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170318047104","Block Group 4, Census Tract 8047.10, Cook County, Illinois","194","43","194","43","0","12",
"1500000US170318047111","Block Group 1, Census Tract 8047.11, Cook County, Illinois","1026","171","0","12","1026","171",
"1500000US170318047112","Block Group 2, Census Tract 8047.11, Cook County, Illinois","364","98","357","100","7","14",
"1500000US170318047113","Block Group 3, Census Tract 8047.11, Cook County, Illinois","1152","176","929","175","223","129",
"1500000US170318047114","Block Group 4, Census Tract 8047.11, Cook County, Illinois","186","67","186","67","0","12",
"1500000US170318047121","Block Group 1, Census Tract 8047.12, Cook County, Illinois","840","182","287","100","553","151",
"1500000US170318047122","Block Group 2, Census Tract 8047.12, Cook County, Illinois","350","60","343","61","7","11",
"1500000US170318047123","Block Group 3, Census Tract 8047.12, Cook County, Illinois","613","80","587","79","26","32",
"1500000US170318047131","Block Group 1, Census Tract 8047.13, Cook County, Illinois","746","180","0","12","746","180",
"1500000US170318047132","Block Group 2, Census Tract 8047.13, Cook County, Illinois","775","181","191","101","584","173",
"1500000US170318047133","Block Group 3, Census Tract 8047.13, Cook County, Illinois","392","219","267","116","125","199",
"1500000US170318047134","Block Group 4, Census Tract 8047.13, Cook County, Illinois","241","141","241","141","0","12",
"1500000US170318047141","Block Group 1, Census Tract 8047.14, Cook County, Illinois","404","117","239","57","165","119",
"1500000US170318047142","Block Group 2, Census Tract 8047.14, Cook County, Illinois","454","163","454","163","0","12",
"1500000US170318047143","Block Group 3, Census Tract 8047.14, Cook County, Illinois","390","77","384","77","6","10",
"1500000US170318047151","Block Group 1, Census Tract 8047.15, Cook County, Illinois","674","131","335","108","339","121",
"1500000US170318047152","Block Group 2, Census Tract 8047.15, Cook County, Illinois","498","132","351","128","147","68",
"1500000US170318047161","Block Group 1, Census Tract 8047.16, Cook County, Illinois","433","62","403","64","30","32",
"1500000US170318047162","Block Group 2, Census Tract 8047.16, Cook County, Illinois","602","82","542","88","60","39",
"1500000US170318047163","Block Group 3, Census Tract 8047.16, Cook County, Illinois","399","70","236","56","163","52",
"1500000US170318048031","Block Group 1, Census Tract 8048.03, Cook County, Illinois","303","82","303","82","0","12",
"1500000US170318048032","Block Group 2, Census Tract 8048.03, Cook County, Illinois","611","183","440","97","171","171",
"1500000US170318048033","Block Group 3, Census Tract 8048.03, Cook County, Illinois","926","156","515","154","411","104",
"1500000US170318048041","Block Group 1, Census Tract 8048.04, Cook County, Illinois","551","153","542","157","9","17",
"1500000US170318048042","Block Group 2, Census Tract 8048.04, Cook County, Illinois","882","168","182","78","700","179",
"1500000US170318048043","Block Group 3, Census Tract 8048.04, Cook County, Illinois","285","115","249","112","36","33",
"1500000US170318048044","Block Group 4, Census Tract 8048.04, Cook County, Illinois","854","331","710","344","144","83",
"1500000US170318048051","Block Group 1, Census Tract 8048.05, Cook County, Illinois","583","124","475","121","108","58",
"1500000US170318048052","Block Group 2, Census Tract 8048.05, Cook County, Illinois","257","77","204","77","53","62",
"1500000US170318048053","Block Group 3, Census Tract 8048.05, Cook County, Illinois","375","126","375","126","0","12",
"1500000US170318048054","Block Group 4, Census Tract 8048.05, Cook County, Illinois","1124","219","1055","214","69","79",
"1500000US170318048061","Block Group 1, Census Tract 8048.06, Cook County, Illinois","201","61","201","61","0","12",
"1500000US170318048062","Block Group 2, Census Tract 8048.06, Cook County, Illinois","345","76","277","82","68","57",
"1500000US170318048063","Block Group 3, Census Tract 8048.06, Cook County, Illinois","486","98","285","79","201","96",
"1500000US170318048071","Block Group 1, Census Tract 8048.07, Cook County, Illinois","343","84","298","80","45","50",
"1500000US170318048072","Block Group 2, Census Tract 8048.07, Cook County, Illinois","372","124","372","124","0","12",
"1500000US170318048073","Block Group 3, Census Tract 8048.07, Cook County, Illinois","767","144","538","99","229","163",
"1500000US170318048074","Block Group 4, Census Tract 8048.07, Cook County, Illinois","336","62","318","61","18","24",
"1500000US170318048081","Block Group 1, Census Tract 8048.08, Cook County, Illinois","275","57","271","57","4","6",
"1500000US170318048082","Block Group 2, Census Tract 8048.08, Cook County, Illinois","406","110","391","108","15","21",
"1500000US170318048083","Block Group 3, Census Tract 8048.08, Cook County, Illinois","193","38","186","38","7","8",
"1500000US170318048091","Block Group 1, Census Tract 8048.09, Cook County, Illinois","502","75","420","72","82","60",
"1500000US170318048092","Block Group 2, Census Tract 8048.09, Cook County, Illinois","653","145","605","143","48","44",
"1500000US170318048093","Block Group 3, Census Tract 8048.09, Cook County, Illinois","376","53","370","53","6","10",
"1500000US170318048101","Block Group 1, Census Tract 8048.10, Cook County, Illinois","539","132","365","91","174","122",
"1500000US170318048102","Block Group 2, Census Tract 8048.10, Cook County, Illinois","339","84","339","84","0","12",
"1500000US170318048103","Block Group 3, Census Tract 8048.10, Cook County, Illinois","926","142","860","140","66","67",
"1500000US170318048104","Block Group 4, Census Tract 8048.10, Cook County, Illinois","904","294","326","179","578","251",
"1500000US170318049011","Block Group 1, Census Tract 8049.01, Cook County, Illinois","633","102","531","104","102","81",
"1500000US170318049012","Block Group 2, Census Tract 8049.01, Cook County, Illinois","354","93","354","93","0","12",
"1500000US170318049013","Block Group 3, Census Tract 8049.01, Cook County, Illinois","510","114","402","116","108","75",
"1500000US170318049014","Block Group 4, Census Tract 8049.01, Cook County, Illinois","246","57","183","59","63","51",
"1500000US170318049015","Block Group 5, Census Tract 8049.01, Cook County, Illinois","255","73","243","76","12","19",
"1500000US170318049016","Block Group 6, Census Tract 8049.01, Cook County, Illinois","248","54","248","54","0","12",
"1500000US170318049021","Block Group 1, Census Tract 8049.02, Cook County, Illinois","619","132","502","133","117","69",
"1500000US170318049022","Block Group 2, Census Tract 8049.02, Cook County, Illinois","585","252","504","237","81","62",
"1500000US170318049023","Block Group 3, Census Tract 8049.02, Cook County, Illinois","183","79","157","83","26","32",
"1500000US170318049024","Block Group 4, Census Tract 8049.02, Cook County, Illinois","496","146","496","146","0","12",
"1500000US170318049025","Block Group 5, Census Tract 8049.02, Cook County, Illinois","287","92","257","87","30","43",
"1500000US170318050011","Block Group 1, Census Tract 8050.01, Cook County, Illinois","429","111","353","108","76","39",
"1500000US170318050012","Block Group 2, Census Tract 8050.01, Cook County, Illinois","327","63","323","63","4","7",
"1500000US170318050013","Block Group 3, Census Tract 8050.01, Cook County, Illinois","727","151","727","151","0","12",
"1500000US170318050014","Block Group 4, Census Tract 8050.01, Cook County, Illinois","375","76","348","58","27","44",
"1500000US170318050021","Block Group 1, Census Tract 8050.02, Cook County, Illinois","841","185","566","123","275","146",
"1500000US170318050022","Block Group 2, Census Tract 8050.02, Cook County, Illinois","939","214","350","129","589","194",
"1500000US170318050023","Block Group 3, Census Tract 8050.02, Cook County, Illinois","486","140","239","99","247","113",
"1500000US170318050024","Block Group 4, Census Tract 8050.02, Cook County, Illinois","267","118","27","31","240","114",
"1500000US170318050025","Block Group 5, Census Tract 8050.02, Cook County, Illinois","386","142","57","63","329","134",
"1500000US170318051051","Block Group 1, Census Tract 8051.05, Cook County, Illinois","517","148","156","75","361","133",
"1500000US170318051052","Block Group 2, Census Tract 8051.05, Cook County, Illinois","737","199","374","130","363","160",
"1500000US170318051053","Block Group 3, Census Tract 8051.05, Cook County, Illinois","446","185","358","173","88","74",
"1500000US170318051054","Block Group 4, Census Tract 8051.05, Cook County, Illinois","456","147","197","89","259","150",
"1500000US170318051055","Block Group 5, Census Tract 8051.05, Cook County, Illinois","266","113","186","110","80","93",
"1500000US170318051061","Block Group 1, Census Tract 8051.06, Cook County, Illinois","683","211","542","180","141","120",
"1500000US170318051062","Block Group 2, Census Tract 8051.06, Cook County, Illinois","545","125","517","133","28","26",
"1500000US170318051071","Block Group 1, Census Tract 8051.07, Cook County, Illinois","670","199","30","37","640","193",
"1500000US170318051072","Block Group 2, Census Tract 8051.07, Cook County, Illinois","560","137","74","60","486","131",
"1500000US170318051073","Block Group 3, Census Tract 8051.07, Cook County, Illinois","592","180","334","128","258","163",
"1500000US170318051074","Block Group 4, Census Tract 8051.07, Cook County, Illinois","743","167","25","34","718","170",
"1500000US170318051075","Block Group 5, Census Tract 8051.07, Cook County, Illinois","234","110","69","77","165","116",
"1500000US170318051081","Block Group 1, Census Tract 8051.08, Cook County, Illinois","945","167","83","54","862","175",
"1500000US170318051082","Block Group 2, Census Tract 8051.08, Cook County, Illinois","785","184","439","131","346","111",
"1500000US170318051083","Block Group 3, Census Tract 8051.08, Cook County, Illinois","356","127","102","53","254","121",
"1500000US170318051084","Block Group 4, Census Tract 8051.08, Cook County, Illinois","417","146","242","107","175","116",
"1500000US170318051091","Block Group 1, Census Tract 8051.09, Cook County, Illinois","503","130","493","130","10","15",
"1500000US170318051092","Block Group 2, Census Tract 8051.09, Cook County, Illinois","825","184","768","195","57","41",
"1500000US170318051093","Block Group 3, Census Tract 8051.09, Cook County, Illinois","380","83","260","67","120","48",
"1500000US170318051101","Block Group 1, Census Tract 8051.10, Cook County, Illinois","1145","213","728","174","417","155",
"1500000US170318051102","Block Group 2, Census Tract 8051.10, Cook County, Illinois","379","97","182","62","197","80",
"1500000US170318051103","Block Group 3, Census Tract 8051.10, Cook County, Illinois","207","75","157","51","50","66",
"1500000US170318051104","Block Group 4, Census Tract 8051.10, Cook County, Illinois","234","70","228","69","6","10",
"1500000US170318051111","Block Group 1, Census Tract 8051.11, Cook County, Illinois","183","75","153","71","30","35",
"1500000US170318051112","Block Group 2, Census Tract 8051.11, Cook County, Illinois","240","92","218","84","22","38",
"1500000US170318051113","Block Group 3, Census Tract 8051.11, Cook County, Illinois","1175","198","457","164","718","209",
"1500000US170318051114","Block Group 4, Census Tract 8051.11, Cook County, Illinois","312","116","0","12","312","116",
"1500000US170318051115","Block Group 5, Census Tract 8051.11, Cook County, Illinois","322","125","182","80","140","120",
"1500000US170318051116","Block Group 6, Census Tract 8051.11, Cook County, Illinois","526","221","0","12","526","221",
"1500000US170318051121","Block Group 1, Census Tract 8051.12, Cook County, Illinois","627","96","313","58","314","81",
"1500000US170318051122","Block Group 2, Census Tract 8051.12, Cook County, Illinois","490","78","490","78","0","12",
"1500000US170318052011","Block Group 1, Census Tract 8052.01, Cook County, Illinois","369","76","332","79","37","33",
"1500000US170318052012","Block Group 2, Census Tract 8052.01, Cook County, Illinois","290","83","263","92","27","40",
"1500000US170318052013","Block Group 3, Census Tract 8052.01, Cook County, Illinois","609","132","512","103","97","114",
"1500000US170318052021","Block Group 1, Census Tract 8052.02, Cook County, Illinois","308","82","251","76","57","64",
"1500000US170318052022","Block Group 2, Census Tract 8052.02, Cook County, Illinois","382","154","375","154","7","12",
"1500000US170318052023","Block Group 3, Census Tract 8052.02, Cook County, Illinois","468","154","254","65","214","167",
"1500000US170318052024","Block Group 4, Census Tract 8052.02, Cook County, Illinois","541","109","269","70","272","91",
