"GEO_ID","NAME","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M",
"1500000US170318210025","Block Group 5, Census Tract 8210.02, Cook County, Illinois","913","296","22","34","22","34","22","34","22","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","891","300","776","311","534","251","534","251","0","12","242","198","114","127","114","127","0","12","128","148","128","148","0","12","115","64","115","64","115","64","0","12","0","12",
"1500000US170318211011","Block Group 1, Census Tract 8211.01, Cook County, Illinois","1695","465","112","146","97","143","72","140","72","140","0","12","25","29","12","19","0","12","12","19","13","20","0","12","13","20","15","10","0","12","0","12","0","12","15","10","1583","423","1478","422","1305","393","1305","393","0","12","173","151","124","140","124","140","0","12","49","54","49","54","0","12","105","64","99","62","99","62","0","12","6","10",
"1500000US170318211012","Block Group 2, Census Tract 8211.01, Cook County, Illinois","564","270","46","45","22","34","0","12","0","12","0","12","22","34","0","12","0","12","0","12","22","34","22","34","0","12","24","29","24","29","24","29","0","12","0","12","518","269","460","264","382","266","382","266","0","12","78","58","0","12","0","12","0","12","78","58","78","58","0","12","58","54","58","54","58","54","0","12","0","12",
"1500000US170318211013","Block Group 3, Census Tract 8211.01, Cook County, Illinois","1238","367","182","146","162","140","162","140","162","140","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","33","20","33","20","33","0","12","0","12","1056","347","929","355","774","327","757","334","17","31","155","107","22","35","22","35","0","12","133","103","120","91","13","20","127","75","127","75","127","75","0","12","0","12",
"1500000US170318211014","Block Group 4, Census Tract 8211.01, Cook County, Illinois","916","273","90","109","90","109","0","12","0","12","0","12","90","109","0","12","0","12","0","12","90","109","90","109","0","12","0","12","0","12","0","12","0","12","0","12","826","255","809","248","492","240","492","240","0","12","317","207","0","12","0","12","0","12","317","207","291","207","26","31","17","22","17","22","17","22","0","12","0","12",
"1500000US170318211021","Block Group 1, Census Tract 8211.02, Cook County, Illinois","673","304","72","118","68","118","68","118","68","118","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","5","0","12","0","12","0","12","4","5","601","266","463","267","318","258","318","258","0","12","145","123","14","25","14","25","0","12","131","120","131","120","0","12","138","118","104","73","70","49","34","53","34","53",
"1500000US170318211022","Block Group 2, Census Tract 8211.02, Cook County, Illinois","2347","812","287","305","276","308","276","308","276","308","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","32","11","32","11","32","0","12","0","12","2060","857","1950","853","1495","846","1495","846","0","12","455","302","309","310","195","172","114","156","146","132","135","125","11","19","110","132","110","132","110","132","0","12","0","12",
"1500000US170318211023","Block Group 3, Census Tract 8211.02, Cook County, Illinois","685","240","7","17","7","17","7","17","7","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","678","240","616","237","533","229","521","222","12","21","83","132","0","12","0","12","0","12","83","132","83","132","0","12","62","61","57","54","50","50","7","19","5","16",
"1500000US170318211024","Block Group 4, Census Tract 8211.02, Cook County, Illinois","850","258","104","89","62","74","18","27","0","12","18","27","44","69","0","12","0","12","0","12","44","69","44","69","0","12","42","45","42","45","42","45","0","12","0","12","746","251","720","255","610","231","610","231","0","12","110","118","71","105","71","105","0","12","39","61","39","61","0","12","26","34","26","34","26","34","0","12","0","12",
"1500000US170318212001","Block Group 1, Census Tract 8212, Cook County, Illinois","1418","647","462","611","406","611","0","12","0","12","0","12","406","611","0","12","0","12","0","12","406","611","406","611","0","12","56","88","0","12","0","12","0","12","56","88","956","442","748","451","257","218","257","218","0","12","491","391","0","12","0","12","0","12","491","391","491","391","0","12","208","143","177","124","156","121","21","34","31","48",
"1500000US170318212002","Block Group 2, Census Tract 8212, Cook County, Illinois","1265","523","173","188","106","178","0","12","0","12","0","12","106","178","0","12","0","12","0","12","106","178","106","178","0","12","67","61","40","47","40","47","0","12","27","37","1092","477","914","494","560","387","560","387","0","12","354","326","96","155","96","155","0","12","258","282","258","282","0","12","178","108","176","108","163","112","13","21","2","3",
"1500000US170318212003","Block Group 3, Census Tract 8212, Cook County, Illinois","2231","623","407","482","314","480","0","12","0","12","0","12","314","480","0","12","0","12","0","12","314","480","314","480","0","12","93","83","93","83","93","83","0","12","0","12","1824","523","1701","517","804","383","778","376","26","41","897","488","438","392","438","392","0","12","459","318","459","318","0","12","123","111","101","93","83","87","18","29","22","36",
"1500000US170318212004","Block Group 4, Census Tract 8212, Cook County, Illinois","1245","644","67","107","67","107","0","12","0","12","0","12","67","107","0","12","0","12","0","12","67","107","67","107","0","12","0","12","0","12","0","12","0","12","0","12","1178","656","1065","663","802","644","802","644","0","12","263","244","0","12","0","12","0","12","263","244","263","244","0","12","113","101","113","101","113","101","0","12","0","12",
"1500000US170318213001","Block Group 1, Census Tract 8213, Cook County, Illinois","622","277","186","165","133","160","93","145","93","145","0","12","40","72","0","12","0","12","0","12","40","72","40","72","0","12","53","53","33","33","18","29","15","16","20","30","436","264","403","264","289","252","289","252","0","12","114","112","95","108","95","108","0","12","19","29","19","29","0","12","33","22","23","22","23","22","0","12","10","14",
"1500000US170318213002","Block Group 2, Census Tract 8213, Cook County, Illinois","3043","607","567","422","485","414","158","256","158","256","0","12","327","334","66","79","0","12","66","79","261","327","228","277","33","53","82","81","40","53","40","53","0","12","42","60","2476","573","2198","548","1248","409","1248","409","0","12","950","407","618","404","618","404","0","12","332","208","323","206","9","15","278","154","222","114","133","89","89","89","56","68",
"1500000US170318213003","Block Group 3, Census Tract 8213, Cook County, Illinois","468","190","51","50","24","43","0","12","0","12","0","12","24","43","0","12","0","12","0","12","24","43","24","43","0","12","27","31","27","31","8","12","19","28","0","12","417","176","287","172","69","93","69","93","0","12","218","155","68","97","68","97","0","12","150","121","150","121","0","12","130","105","85","66","56","44","29","47","45","51",
"1500000US170318213004","Block Group 4, Census Tract 8213, Cook County, Illinois","1341","545","130","82","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","130","82","116","80","116","80","0","12","14","16","1211","546","1058","550","607","433","607","433","0","12","451","395","129","175","102","135","27","41","322","347","296","306","26","42","153","68","140","65","129","64","11","13","13","16",
"1500000US170318214011","Block Group 1, Census Tract 8214.01, Cook County, Illinois","660","383","86","114","72","114","0","12","0","12","0","12","72","114","0","12","0","12","0","12","72","114","72","114","0","12","14","21","14","21","14","21","0","12","0","12","574","375","428","352","174","171","174","171","0","12","254","315","0","12","0","12","0","12","254","315","254","315","0","12","146","125","146","125","146","125","0","12","0","12",
"1500000US170318214012","Block Group 2, Census Tract 8214.01, Cook County, Illinois","1003","346","257","307","238","308","0","12","0","12","0","12","238","308","0","12","0","12","0","12","238","308","238","308","0","12","19","23","19","23","19","23","0","12","0","12","746","363","727","369","543","325","543","325","0","12","184","166","0","12","0","12","0","12","184","166","184","166","0","12","19","23","19","23","19","23","0","12","0","12",
"1500000US170318214013","Block Group 3, Census Tract 8214.01, Cook County, Illinois","835","333","100","114","100","114","0","12","0","12","0","12","100","114","43","71","0","12","43","71","57","91","57","91","0","12","0","12","0","12","0","12","0","12","0","12","735","285","597","276","176","183","176","183","0","12","421","235","137","177","137","177","0","12","284","209","284","209","0","12","138","105","124","99","111","97","13","20","14","21",
"1500000US170318214014","Block Group 4, Census Tract 8214.01, Cook County, Illinois","1310","504","414","309","398","308","46","72","46","72","0","12","352","298","0","12","0","12","0","12","352","298","352","298","0","12","16","26","16","26","16","26","0","12","0","12","896","460","786","485","520","388","520","388","0","12","266","331","33","53","33","53","0","12","233","323","233","323","0","12","110","70","110","70","110","70","0","12","0","12",
"1500000US170318214021","Block Group 1, Census Tract 8214.02, Cook County, Illinois","658","207","125","109","70","101","0","12","0","12","0","12","70","101","9","14","0","12","9","14","61","101","61","101","0","12","55","44","55","44","55","44","0","12","0","12","533","202","399","206","90","106","90","106","0","12","309","173","157","167","157","167","0","12","152","171","152","171","0","12","134","71","134","71","134","71","0","12","0","12",
"1500000US170318214022","Block Group 2, Census Tract 8214.02, Cook County, Illinois","1439","401","145","151","92","140","0","12","0","12","0","12","92","140","0","12","0","12","0","12","92","140","74","112","18","28","53","50","53","50","53","50","0","12","0","12","1294","390","1069","393","464","241","464","241","0","12","605","373","173","280","173","280","0","12","432","255","432","255","0","12","225","109","212","106","200","106","12","18","13","20",
"1500000US170318214023","Block Group 3, Census Tract 8214.02, Cook County, Illinois","1040","408","34","47","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","47","34","47","34","47","0","12","0","12","1006","410","805","401","360","279","360","279","0","12","445","333","42","78","42","78","0","12","403","325","403","325","0","12","201","128","170","104","139","96","31","46","31","45",
"1500000US170318215001","Block Group 1, Census Tract 8215, Cook County, Illinois","1614","310","628","210","478","213","148","159","148","159","0","12","330","184","13","17","13","17","0","12","317","184","317","184","0","12","150","67","135","66","112","53","23","36","15","33","986","248","792","255","207","131","207","131","0","12","585","229","84","68","84","68","0","12","501","226","489","217","12","20","194","58","166","51","166","51","0","12","28","30",
"1500000US170318216001","Block Group 1, Census Tract 8216, Cook County, Illinois","813","254","10","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","5","0","12","0","12","0","12","10","5","803","255","710","264","521","249","521","249","0","12","189","176","17","28","17","28","0","12","172","170","172","170","0","12","93","79","86","78","86","78","0","12","7","9",
"1500000US170318216002","Block Group 2, Census Tract 8216, Cook County, Illinois","621","233","68","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","68","71","36","56","36","56","0","12","32","40","553","218","391","217","391","217","391","217","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","162","92","162","92","130","83","32","40","0","12",
"1500000US170318216003","Block Group 3, Census Tract 8216, Cook County, Illinois","2904","563","283","248","205","253","170","247","159","243","11","19","35","63","0","12","0","12","0","12","35","63","35","63","0","12","78","59","78","59","78","59","0","12","0","12","2621","619","2401","597","1582","473","1582","473","0","12","819","474","106","155","106","155","0","12","713","461","704","460","9","15","220","133","215","132","210","132","5","8","5","10",
"1500000US170318217001","Block Group 1, Census Tract 8217, Cook County, Illinois","672","222","5","9","5","9","0","12","0","12","0","12","5","9","5","9","0","12","5","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","667","220","616","232","415","204","415","204","0","12","201","133","79","90","62","67","17","26","122","107","122","107","0","12","51","34","51","34","51","34","0","12","0","12",
"1500000US170318217002","Block Group 2, Census Tract 8217, Cook County, Illinois","1257","366","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1257","366","1147","383","964","370","964","370","0","12","183","149","17","28","17","28","0","12","166","148","166","148","0","12","110","59","110","59","110","59","0","12","0","12",
"1500000US170318217003","Block Group 3, Census Tract 8217, Cook County, Illinois","1412","301","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1412","301","1347","297","1097","300","1068","294","29","44","250","147","118","108","118","108","0","12","132","106","123","100","9","16","65","63","65","63","65","63","0","12","0","12",
"1500000US170318217004","Block Group 4, Census Tract 8217, Cook County, Illinois","443","155","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","26","17","26","17","26","0","12","0","12","426","158","387","154","374","153","374","153","0","12","13","23","0","12","0","12","0","12","13","23","13","23","0","12","39","37","39","37","39","37","0","12","0","12",
"1500000US170318217005","Block Group 5, Census Tract 8217, Cook County, Illinois","899","352","203","205","188","205","0","12","0","12","0","12","188","205","0","12","0","12","0","12","188","205","188","205","0","12","15","17","15","17","9","14","6","9","0","12","696","320","612","322","208","221","208","221","0","12","404","254","86","81","86","81","0","12","318","238","318","238","0","12","84","53","78","54","78","54","0","12","6","9",
"1500000US170318218001","Block Group 1, Census Tract 8218, Cook County, Illinois","994","466","45","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","35","33","29","33","29","0","12","12","21","949","474","817","490","648","465","648","465","0","12","169","146","78","114","78","114","0","12","91","86","79","74","12","19","132","84","124","82","124","82","0","12","8","11",
"1500000US170318218002","Block Group 2, Census Tract 8218, Cook County, Illinois","991","422","21","70","21","70","0","12","0","12","0","12","21","70","0","12","0","12","0","12","21","70","21","70","0","12","0","12","0","12","0","12","0","12","0","12","970","408","864","419","737","431","737","431","0","12","127","111","32","52","32","52","0","12","95","95","95","95","0","12","106","64","106","64","106","64","0","12","0","12",
"1500000US170318218003","Block Group 3, Census Tract 8218, Cook County, Illinois","550","201","17","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","19","11","16","11","16","0","12","6","11","533","206","437","198","276","170","276","170","0","12","161","126","77","92","67","79","10","15","84","98","75","90","9","15","96","108","96","108","88","108","8","12","0","12",
"1500000US170318218004","Block Group 4, Census Tract 8218, Cook County, Illinois","845","280","167","97","63","62","19","32","19","32","0","12","44","54","15","24","0","12","15","24","29","46","29","46","0","12","104","85","104","85","104","85","0","12","0","12","678","294","490","269","94","124","94","124","0","12","396","241","104","96","104","96","0","12","292","228","292","228","0","12","188","167","132","90","87","60","45","71","56","89",
"1500000US170318218005","Block Group 5, Census Tract 8218, Cook County, Illinois","979","265","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","979","265","866","274","706","273","706","273","0","12","160","123","36","57","36","57","0","12","124","115","124","115","0","12","113","69","113","69","113","69","0","12","0","12",
"1500000US170318218006","Block Group 6, Census Tract 8218, Cook County, Illinois","836","318","109","90","95","88","15","26","15","26","0","12","80","84","29","43","0","12","29","43","51","75","51","75","0","12","14","21","0","12","0","12","0","12","14","21","727","281","663","286","320","166","320","166","0","12","343","273","157","230","157","230","0","12","186","159","159","154","27","40","64","52","64","52","52","51","12","19","0","12",
"1500000US170318219001","Block Group 1, Census Tract 8219, Cook County, Illinois","1063","303","73","48","57","47","9","17","0","12","9","17","48","45","30","35","15","25","15","21","18","30","18","30","0","12","16","18","16","18","16","18","0","12","0","12","990","307","913","313","580","241","580","241","0","12","333","289","67","91","67","91","0","12","266","277","247","270","19","27","77","49","61","37","47","33","14","16","16","19",
